,subject,trial,n_between-alt-diff,n_between-alt-same,n_within-alt,payne_index,payne_index_relaxed,n_dist0,n_dist1,n_dist2,n_diagonal,n_horizontal,n_vertical,n_competitor_decoy,n_target_competitor,n_target_decoy,within-alternative
4559,20,62,2.0,3.0,4.0,0.14285714285714285,-0.1111111111111111,4.0,5.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,6.0
4560,20,63,3.0,5.0,15.0,0.5,0.30434782608695654,15.0,5.0,3.0,3.0,5.0,15.0,7.0,0.0,0.0,16.0
4561,20,64,2.0,2.0,11.0,0.6923076923076923,0.4666666666666667,11.0,4.0,0.0,2.0,2.0,11.0,0.0,2.0,2.0,11.0
4562,20,65,2.0,8.0,9.0,0.058823529411764705,-0.05263157894736842,9.0,9.0,1.0,2.0,8.0,9.0,3.0,6.0,1.0,9.0
4563,20,66,5.0,2.0,12.0,0.7142857142857143,0.2631578947368421,12.0,6.0,1.0,1.0,6.0,12.0,3.0,1.0,3.0,12.0
4564,20,67,2.0,6.0,6.0,0.0,-0.14285714285714285,6.0,4.0,4.0,2.0,6.0,6.0,0.0,4.0,4.0,6.0
4565,20,68,3.0,5.0,8.0,0.23076923076923078,0.0,8.0,8.0,0.0,3.0,5.0,8.0,2.0,0.0,6.0,8.0
4566,20,69,5.0,2.0,10.0,0.6666666666666666,0.17647058823529413,10.0,4.0,3.0,2.0,5.0,10.0,4.0,0.0,3.0,10.0
4567,20,70,3.0,6.0,9.0,0.2,0.0,9.0,7.0,2.0,3.0,6.0,9.0,3.0,2.0,4.0,9.0
4568,20,71,4.0,1.0,9.0,0.8,0.2857142857142857,9.0,4.0,1.0,0.0,5.0,9.0,3.0,1.0,1.0,9.0
4569,20,72,2.0,1.0,12.0,0.8461538461538461,0.6,12.0,2.0,1.0,0.0,3.0,12.0,1.0,1.0,1.0,12.0
4570,20,73,1.0,2.0,8.0,0.6,0.45454545454545453,8.0,3.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,10.0
4571,20,74,3.0,1.0,12.0,0.8461538461538461,0.5,12.0,4.0,0.0,2.0,2.0,12.0,0.0,1.0,3.0,12.0
4572,20,75,1.0,1.0,8.0,0.7777777777777778,0.6,8.0,2.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,8.0
4573,20,76,1.0,5.0,11.0,0.375,0.29411764705882354,11.0,6.0,0.0,3.0,3.0,11.0,2.0,4.0,0.0,11.0
4574,20,77,2.0,2.0,5.0,0.42857142857142855,0.1111111111111111,5.0,4.0,0.0,2.0,2.0,5.0,1.0,3.0,0.0,5.0
4575,20,78,3.0,4.0,9.0,0.38461538461538464,0.125,9.0,5.0,2.0,3.0,4.0,9.0,2.0,2.0,3.0,9.0
4576,20,79,2.0,4.0,5.0,0.1111111111111111,-0.09090909090909091,5.0,6.0,0.0,2.0,4.0,5.0,0.0,1.0,5.0,5.0
4577,20,80,6.0,4.0,11.0,0.4666666666666667,0.047619047619047616,11.0,9.0,1.0,2.0,8.0,11.0,1.0,4.0,5.0,11.0
4578,20,81,1.0,3.0,7.0,0.4,0.2727272727272727,7.0,4.0,0.0,3.0,1.0,7.0,3.0,1.0,0.0,7.0
4579,20,82,4.0,3.0,12.0,0.6,0.2631578947368421,12.0,4.0,3.0,2.0,5.0,12.0,1.0,3.0,3.0,12.0
4580,20,83,1.0,3.0,6.0,0.3333333333333333,0.2,6.0,2.0,2.0,1.0,3.0,6.0,0.0,2.0,2.0,6.0
4581,20,84,3.0,10.0,11.0,0.047619047619047616,-0.08333333333333333,11.0,13.0,0.0,4.0,9.0,11.0,0.0,8.0,5.0,11.0
4582,20,85,5.0,2.0,14.0,0.75,0.3333333333333333,14.0,5.0,2.0,4.0,3.0,14.0,1.0,2.0,4.0,14.0
4583,20,86,3.0,4.0,11.0,0.4666666666666667,0.2222222222222222,11.0,6.0,1.0,3.0,4.0,11.0,1.0,1.0,5.0,11.0
4584,20,87,3.0,4.0,11.0,0.4666666666666667,0.2222222222222222,11.0,7.0,0.0,3.0,4.0,11.0,0.0,6.0,1.0,11.0
4585,20,88,4.0,5.0,17.0,0.5454545454545454,0.3076923076923077,17.0,9.0,0.0,3.0,6.0,17.0,1.0,8.0,0.0,17.0
4586,20,89,3.0,7.0,12.0,0.2631578947368421,0.09090909090909091,12.0,8.0,2.0,5.0,5.0,12.0,5.0,2.0,3.0,12.0
4587,20,90,2.0,2.0,8.0,0.6,0.3333333333333333,8.0,4.0,0.0,2.0,2.0,8.0,0.0,1.0,3.0,8.0
4588,20,91,3.0,3.0,10.0,0.5384615384615384,0.25,10.0,6.0,0.0,2.0,4.0,10.0,3.0,0.0,3.0,10.0
4589,20,92,3.0,0.0,10.0,1.0,0.5384615384615384,10.0,3.0,0.0,0.0,3.0,10.0,1.0,2.0,0.0,10.0
4590,20,93,4.0,0.0,14.0,1.0,0.5555555555555556,14.0,2.0,2.0,2.0,2.0,14.0,1.0,1.0,2.0,14.0
4591,20,94,0.0,8.0,14.0,0.2727272727272727,0.2727272727272727,14.0,6.0,2.0,0.0,8.0,14.0,3.0,3.0,2.0,14.0
4592,20,95,1.0,5.0,15.0,0.5,0.42857142857142855,15.0,3.0,3.0,2.0,4.0,15.0,1.0,3.0,2.0,15.0
4593,20,96,8.0,3.0,13.0,0.625,0.08333333333333333,13.0,11.0,0.0,3.0,8.0,13.0,0.0,6.0,5.0,13.0
4594,20,97,6.0,7.0,26.0,0.5757575757575758,0.3333333333333333,26.0,13.0,0.0,7.0,6.0,26.0,0.0,9.0,4.0,26.0
4595,20,98,6.0,2.0,7.0,0.5555555555555556,-0.06666666666666667,7.0,8.0,0.0,3.0,5.0,7.0,0.0,5.0,3.0,7.0
4596,20,99,2.0,6.0,6.0,0.0,-0.14285714285714285,6.0,8.0,0.0,2.0,6.0,6.0,3.0,0.0,5.0,6.0
4597,20,100,2.0,2.0,7.0,0.5555555555555556,0.2727272727272727,7.0,4.0,0.0,1.0,3.0,7.0,3.0,0.0,1.0,7.0
4598,20,101,4.0,5.0,6.0,0.09090909090909091,-0.2,6.0,8.0,1.0,4.0,5.0,6.0,1.0,3.0,5.0,6.0
4599,20,102,3.0,1.0,12.0,0.8461538461538461,0.5,12.0,4.0,0.0,1.0,3.0,12.0,1.0,0.0,0.0,15.0
4600,20,103,1.0,4.0,10.0,0.42857142857142855,0.3333333333333333,10.0,4.0,1.0,1.0,4.0,10.0,3.0,1.0,1.0,10.0
4601,20,104,2.0,2.0,13.0,0.7333333333333333,0.5294117647058824,13.0,3.0,1.0,1.0,3.0,13.0,1.0,2.0,1.0,13.0
4602,20,105,6.0,5.0,9.0,0.2857142857142857,-0.1,9.0,11.0,0.0,8.0,3.0,9.0,0.0,9.0,2.0,9.0
4603,20,106,2.0,1.0,11.0,0.8333333333333334,0.5714285714285714,11.0,2.0,1.0,2.0,1.0,11.0,1.0,1.0,1.0,11.0
4604,20,107,4.0,4.0,10.0,0.42857142857142855,0.1111111111111111,10.0,7.0,1.0,3.0,5.0,10.0,7.0,0.0,0.0,11.0
4605,20,108,6.0,5.0,11.0,0.375,0.0,11.0,8.0,3.0,2.0,9.0,11.0,3.0,3.0,5.0,11.0
4606,20,109,0.0,3.0,8.0,0.45454545454545453,0.45454545454545453,8.0,3.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,8.0
4607,20,110,4.0,11.0,14.0,0.12,-0.034482758620689655,14.0,12.0,3.0,4.0,11.0,14.0,4.0,3.0,8.0,14.0
4608,20,111,3.0,4.0,11.0,0.4666666666666667,0.2222222222222222,11.0,5.0,2.0,2.0,5.0,11.0,2.0,3.0,2.0,11.0
4609,20,112,1.0,5.0,9.0,0.2857142857142857,0.2,9.0,6.0,0.0,1.0,5.0,9.0,0.0,4.0,2.0,9.0
4610,20,113,0.0,3.0,6.0,0.3333333333333333,0.3333333333333333,6.0,3.0,0.0,0.0,3.0,6.0,1.0,0.0,2.0,6.0
4611,20,114,3.0,4.0,11.0,0.4666666666666667,0.2222222222222222,11.0,6.0,1.0,1.0,6.0,11.0,1.0,3.0,3.0,11.0
4612,20,115,3.0,1.0,8.0,0.7777777777777778,0.3333333333333333,8.0,4.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,11.0
4613,20,116,3.0,1.0,7.0,0.75,0.2727272727272727,7.0,4.0,0.0,1.0,3.0,7.0,0.0,2.0,2.0,7.0
4614,20,117,2.0,1.0,8.0,0.7777777777777778,0.45454545454545453,8.0,2.0,1.0,2.0,1.0,8.0,2.0,0.0,0.0,9.0
4615,20,118,2.0,3.0,3.0,0.0,-0.25,3.0,5.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,5.0
4616,20,119,6.0,2.0,14.0,0.75,0.2727272727272727,14.0,8.0,0.0,2.0,6.0,14.0,0.0,6.0,2.0,14.0
4617,20,120,3.0,1.0,12.0,0.8461538461538461,0.5,12.0,3.0,1.0,2.0,2.0,12.0,1.0,1.0,2.0,12.0
4618,20,121,2.0,1.0,11.0,0.8333333333333334,0.5714285714285714,11.0,2.0,1.0,0.0,3.0,11.0,2.0,0.0,0.0,12.0
4619,20,122,2.0,3.0,6.0,0.3333333333333333,0.09090909090909091,6.0,2.0,3.0,2.0,3.0,6.0,1.0,3.0,1.0,6.0
4620,20,123,2.0,2.0,13.0,0.7333333333333333,0.5294117647058824,13.0,4.0,0.0,2.0,2.0,13.0,0.0,2.0,2.0,13.0
4621,20,124,3.0,5.0,8.0,0.23076923076923078,0.0,8.0,8.0,0.0,3.0,5.0,8.0,1.0,7.0,0.0,8.0
4622,20,125,3.0,0.0,7.0,1.0,0.4,7.0,3.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,7.0
4623,20,126,3.0,4.0,13.0,0.5294117647058824,0.3,13.0,7.0,0.0,2.0,5.0,13.0,3.0,4.0,0.0,13.0
4624,20,127,0.0,4.0,9.0,0.38461538461538464,0.38461538461538464,9.0,4.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,12.0
4625,20,128,1.0,1.0,10.0,0.8181818181818182,0.6666666666666666,10.0,2.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,11.0
4626,20,129,4.0,11.0,12.0,0.043478260869565216,-0.1111111111111111,12.0,12.0,3.0,4.0,11.0,12.0,5.0,7.0,3.0,12.0
4627,20,130,2.0,3.0,13.0,0.625,0.4444444444444444,13.0,5.0,0.0,3.0,2.0,13.0,1.0,4.0,0.0,13.0
4628,20,131,4.0,5.0,10.0,0.3333333333333333,0.05263157894736842,10.0,8.0,1.0,4.0,5.0,10.0,4.0,1.0,4.0,10.0
4629,20,132,10.0,4.0,21.0,0.68,0.2,21.0,12.0,2.0,3.0,11.0,21.0,2.0,9.0,3.0,21.0
4630,20,133,4.0,2.0,12.0,0.7142857142857143,0.3333333333333333,12.0,6.0,0.0,2.0,4.0,12.0,0.0,4.0,2.0,12.0
4631,20,134,4.0,6.0,8.0,0.14285714285714285,-0.1111111111111111,8.0,4.0,6.0,4.0,6.0,8.0,0.0,4.0,6.0,8.0
4632,20,135,9.0,7.0,9.0,0.125,-0.28,9.0,14.0,2.0,7.0,9.0,9.0,2.0,6.0,8.0,9.0
4633,20,136,1.0,11.0,6.0,-0.29411764705882354,-0.3333333333333333,6.0,10.0,2.0,1.0,11.0,6.0,3.0,2.0,7.0,6.0
4634,20,137,1.0,3.0,5.0,0.25,0.1111111111111111,5.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0
4635,20,138,4.0,4.0,10.0,0.42857142857142855,0.1111111111111111,10.0,6.0,2.0,2.0,6.0,10.0,5.0,1.0,2.0,10.0
4636,20,139,5.0,2.0,8.0,0.6,0.06666666666666667,8.0,6.0,1.0,2.0,5.0,8.0,2.0,4.0,1.0,8.0
4637,20,140,1.0,5.0,15.0,0.5,0.42857142857142855,15.0,6.0,0.0,5.0,1.0,15.0,3.0,0.0,3.0,15.0
4638,20,141,2.0,4.0,9.0,0.38461538461538464,0.2,9.0,6.0,0.0,1.0,5.0,9.0,1.0,0.0,0.0,14.0
4639,20,142,3.0,1.0,7.0,0.75,0.2727272727272727,7.0,4.0,0.0,2.0,2.0,7.0,0.0,3.0,1.0,7.0
4640,20,143,2.0,5.0,11.0,0.375,0.2222222222222222,11.0,4.0,3.0,6.0,1.0,11.0,1.0,3.0,3.0,11.0
4641,20,144,5.0,4.0,13.0,0.5294117647058824,0.18181818181818182,13.0,6.0,3.0,2.0,7.0,13.0,2.0,4.0,3.0,13.0
4642,20,145,3.0,3.0,7.0,0.4,0.07692307692307693,7.0,6.0,0.0,3.0,3.0,7.0,4.0,0.0,0.0,9.0
4643,20,146,0.0,4.0,7.0,0.2727272727272727,0.2727272727272727,7.0,4.0,0.0,0.0,4.0,7.0,2.0,0.0,2.0,7.0
4644,20,147,6.0,5.0,15.0,0.5,0.15384615384615385,15.0,6.0,5.0,2.0,9.0,15.0,1.0,5.0,5.0,15.0
4645,20,148,7.0,5.0,16.0,0.5238095238095238,0.14285714285714285,16.0,9.0,3.0,5.0,7.0,16.0,3.0,6.0,3.0,16.0
4646,20,149,6.0,8.0,18.0,0.38461538461538464,0.125,18.0,14.0,0.0,6.0,8.0,18.0,0.0,10.0,4.0,18.0
4647,20,150,1.0,9.0,9.0,0.0,-0.05263157894736842,9.0,9.0,1.0,1.0,9.0,9.0,1.0,8.0,1.0,9.0
4648,20,151,3.0,2.0,11.0,0.6923076923076923,0.375,11.0,4.0,1.0,1.0,4.0,11.0,3.0,1.0,1.0,11.0
4649,20,152,3.0,5.0,11.0,0.375,0.15789473684210525,11.0,6.0,2.0,5.0,3.0,11.0,3.0,2.0,3.0,11.0
4650,20,153,5.0,6.0,7.0,0.07692307692307693,-0.2222222222222222,7.0,6.0,5.0,5.0,6.0,7.0,3.0,3.0,5.0,7.0
4651,20,154,4.0,1.0,5.0,0.6666666666666666,0.0,5.0,5.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,5.0
4652,20,155,10.0,2.0,13.0,0.7333333333333333,0.04,13.0,10.0,2.0,5.0,7.0,13.0,3.0,2.0,7.0,13.0
4653,20,156,12.0,6.0,9.0,0.2,-0.3333333333333333,9.0,17.0,1.0,5.0,13.0,9.0,1.0,9.0,8.0,9.0
4654,20,157,6.0,9.0,15.0,0.25,0.0,15.0,12.0,3.0,7.0,8.0,15.0,8.0,4.0,3.0,15.0
4655,20,158,1.0,8.0,7.0,-0.06666666666666667,-0.125,7.0,7.0,2.0,1.0,8.0,7.0,4.0,3.0,2.0,7.0
4656,20,159,5.0,6.0,10.0,0.25,-0.047619047619047616,10.0,6.0,5.0,6.0,5.0,10.0,0.0,6.0,5.0,10.0
4657,20,160,2.0,2.0,8.0,0.6,0.3333333333333333,8.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,1.0,8.0
4658,20,161,1.0,10.0,13.0,0.13043478260869565,0.08333333333333333,13.0,11.0,0.0,1.0,10.0,13.0,7.0,4.0,0.0,13.0
4659,20,162,3.0,5.0,6.0,0.09090909090909091,-0.14285714285714285,6.0,7.0,1.0,2.0,6.0,6.0,4.0,1.0,3.0,6.0
4660,20,163,4.0,1.0,9.0,0.8,0.2857142857142857,9.0,5.0,0.0,1.0,4.0,9.0,0.0,3.0,2.0,9.0
4661,20,164,2.0,8.0,10.0,0.1111111111111111,0.0,10.0,10.0,0.0,4.0,6.0,10.0,0.0,4.0,6.0,10.0
4662,20,165,2.0,2.0,6.0,0.5,0.2,6.0,4.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,6.0
4663,20,166,4.0,3.0,9.0,0.5,0.125,9.0,7.0,0.0,3.0,4.0,9.0,4.0,3.0,0.0,9.0
4664,20,167,0.0,2.0,11.0,0.6923076923076923,0.6923076923076923,11.0,2.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,12.0
4665,20,168,0.0,3.0,7.0,0.4,0.4,7.0,2.0,1.0,0.0,3.0,7.0,1.0,1.0,1.0,7.0
4666,20,169,1.0,4.0,6.0,0.2,0.09090909090909091,6.0,5.0,0.0,0.0,5.0,6.0,1.0,4.0,0.0,6.0
4667,20,170,3.0,3.0,8.0,0.45454545454545453,0.14285714285714285,8.0,5.0,1.0,4.0,2.0,8.0,4.0,1.0,1.0,8.0
4668,20,171,8.0,1.0,8.0,0.7777777777777778,-0.058823529411764705,8.0,9.0,0.0,1.0,8.0,8.0,7.0,0.0,0.0,10.0
4669,20,172,2.0,12.0,9.0,-0.14285714285714285,-0.21739130434782608,9.0,8.0,6.0,2.0,12.0,9.0,6.0,4.0,4.0,9.0
4670,20,173,3.0,4.0,11.0,0.4666666666666667,0.2222222222222222,11.0,6.0,1.0,3.0,4.0,11.0,2.0,1.0,4.0,11.0
4671,20,174,2.0,3.0,10.0,0.5384615384615384,0.3333333333333333,10.0,5.0,0.0,2.0,3.0,10.0,0.0,3.0,2.0,10.0
4672,20,175,0.0,12.0,10.0,-0.09090909090909091,-0.09090909090909091,10.0,9.0,3.0,0.0,12.0,10.0,3.0,3.0,6.0,10.0
4673,20,176,7.0,1.0,10.0,0.8181818181818182,0.1111111111111111,10.0,7.0,1.0,4.0,4.0,10.0,5.0,0.0,0.0,13.0
4674,20,177,5.0,2.0,12.0,0.7142857142857143,0.2631578947368421,12.0,7.0,0.0,0.0,7.0,12.0,0.0,5.0,2.0,12.0
4675,20,178,5.0,5.0,10.0,0.3333333333333333,0.0,10.0,7.0,3.0,2.0,8.0,10.0,5.0,3.0,2.0,10.0
4676,20,179,5.0,4.0,17.0,0.6190476190476191,0.3076923076923077,17.0,4.0,5.0,7.0,2.0,17.0,1.0,5.0,3.0,17.0
4677,20,180,4.0,4.0,8.0,0.3333333333333333,0.0,8.0,5.0,3.0,4.0,4.0,8.0,1.0,3.0,4.0,8.0
4678,20,181,7.0,9.0,11.0,0.1,-0.18518518518518517,11.0,16.0,0.0,5.0,11.0,11.0,0.0,12.0,4.0,11.0
4679,20,182,3.0,0.0,7.0,1.0,0.4,7.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,7.0
4680,20,183,1.0,1.0,8.0,0.7777777777777778,0.6,8.0,2.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,9.0
4681,20,184,5.0,4.0,4.0,0.0,-0.38461538461538464,4.0,9.0,0.0,4.0,5.0,4.0,0.0,2.0,7.0,4.0
4682,20,185,5.0,6.0,5.0,-0.09090909090909091,-0.375,5.0,10.0,1.0,6.0,5.0,5.0,1.0,2.0,8.0,5.0
4683,20,186,3.0,2.0,6.0,0.5,0.09090909090909091,6.0,5.0,0.0,2.0,3.0,6.0,0.0,3.0,2.0,6.0
4684,20,187,3.0,2.0,7.0,0.5555555555555556,0.16666666666666666,7.0,5.0,0.0,1.0,4.0,7.0,2.0,0.0,3.0,7.0
4685,20,188,1.0,4.0,6.0,0.2,0.09090909090909091,6.0,3.0,2.0,2.0,3.0,6.0,2.0,1.0,2.0,6.0
4686,20,189,3.0,11.0,9.0,-0.1,-0.21739130434782608,9.0,13.0,1.0,3.0,11.0,9.0,7.0,6.0,1.0,9.0
4687,20,190,12.0,6.0,16.0,0.45454545454545453,-0.058823529411764705,16.0,18.0,0.0,6.0,12.0,16.0,8.0,10.0,0.0,16.0
4688,20,191,1.0,3.0,7.0,0.4,0.2727272727272727,7.0,4.0,0.0,1.0,3.0,7.0,4.0,0.0,0.0,7.0
4689,20,192,6.0,8.0,18.0,0.38461538461538464,0.125,18.0,13.0,1.0,4.0,10.0,18.0,5.0,1.0,8.0,18.0
4690,20,193,2.0,4.0,6.0,0.2,0.0,6.0,6.0,0.0,2.0,4.0,6.0,2.0,0.0,4.0,6.0
4691,20,194,0.0,7.0,9.0,0.125,0.125,9.0,5.0,2.0,0.0,7.0,9.0,3.0,2.0,2.0,9.0
4692,20,195,1.0,5.0,6.0,0.09090909090909091,0.0,6.0,6.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,8.0
4693,20,196,9.0,7.0,12.0,0.2631578947368421,-0.14285714285714285,12.0,14.0,2.0,5.0,11.0,12.0,2.0,9.0,5.0,12.0
4694,20,197,1.0,2.0,7.0,0.5555555555555556,0.4,7.0,3.0,0.0,1.0,2.0,7.0,1.0,2.0,0.0,7.0
4695,20,198,10.0,5.0,5.0,0.0,-0.5,5.0,15.0,0.0,9.0,6.0,5.0,3.0,0.0,12.0,5.0
4696,20,199,2.0,14.0,8.0,-0.2727272727272727,-0.3333333333333333,8.0,15.0,1.0,2.0,14.0,8.0,7.0,8.0,1.0,8.0
4697,20,200,3.0,4.0,12.0,0.5,0.2631578947368421,12.0,5.0,2.0,3.0,4.0,12.0,2.0,0.0,5.0,12.0
4698,20,201,0.0,5.0,7.0,0.16666666666666666,0.16666666666666666,7.0,4.0,1.0,0.0,5.0,7.0,2.0,0.0,0.0,10.0
4699,20,202,10.0,5.0,20.0,0.6,0.14285714285714285,20.0,15.0,0.0,5.0,10.0,20.0,6.0,9.0,0.0,20.0
4700,20,203,3.0,4.0,9.0,0.38461538461538464,0.125,9.0,7.0,0.0,4.0,3.0,9.0,5.0,2.0,0.0,9.0
4701,20,204,2.0,5.0,8.0,0.23076923076923078,0.06666666666666667,8.0,2.0,5.0,2.0,5.0,8.0,1.0,1.0,5.0,8.0
4702,20,205,12.0,6.0,26.0,0.625,0.18181818181818182,26.0,8.0,10.0,5.0,13.0,26.0,3.0,10.0,5.0,26.0
4703,20,206,6.0,2.0,8.0,0.6,0.0,8.0,8.0,0.0,2.0,6.0,8.0,2.0,0.0,6.0,8.0
4704,20,207,4.0,4.0,12.0,0.5,0.2,12.0,2.0,6.0,3.0,5.0,12.0,1.0,6.0,1.0,12.0
4705,20,208,4.0,2.0,7.0,0.5555555555555556,0.07692307692307693,7.0,5.0,1.0,3.0,3.0,7.0,5.0,0.0,0.0,8.0
4706,20,209,4.0,14.0,8.0,-0.2727272727272727,-0.38461538461538464,8.0,15.0,3.0,4.0,14.0,8.0,5.0,3.0,10.0,8.0
4707,20,210,7.0,3.0,10.0,0.5384615384615384,0.0,10.0,10.0,0.0,3.0,7.0,10.0,4.0,6.0,0.0,10.0
4708,20,211,8.0,9.0,16.0,0.28,-0.030303030303030304,16.0,11.0,6.0,8.0,9.0,16.0,6.0,8.0,3.0,16.0
4709,20,212,2.0,10.0,8.0,-0.1111111111111111,-0.2,8.0,12.0,0.0,2.0,10.0,8.0,6.0,6.0,0.0,8.0
4710,20,213,9.0,2.0,5.0,0.42857142857142855,-0.375,5.0,10.0,1.0,3.0,8.0,5.0,1.0,3.0,7.0,5.0
4711,20,214,5.0,11.0,8.0,-0.15789473684210525,-0.3333333333333333,8.0,13.0,3.0,8.0,8.0,8.0,3.0,3.0,10.0,8.0
4712,20,215,3.0,8.0,6.0,-0.14285714285714285,-0.29411764705882354,6.0,5.0,6.0,3.0,8.0,6.0,2.0,6.0,3.0,6.0
4713,20,216,4.0,4.0,6.0,0.2,-0.14285714285714285,6.0,8.0,0.0,2.0,6.0,6.0,0.0,6.0,2.0,6.0
4714,20,217,4.0,13.0,14.0,0.037037037037037035,-0.0967741935483871,14.0,15.0,2.0,4.0,13.0,14.0,10.0,5.0,2.0,14.0
4715,20,218,1.0,13.0,16.0,0.10344827586206896,0.06666666666666667,16.0,13.0,1.0,1.0,13.0,16.0,1.0,6.0,7.0,16.0
4716,20,219,3.0,8.0,6.0,-0.14285714285714285,-0.29411764705882354,6.0,4.0,7.0,3.0,8.0,6.0,2.0,7.0,2.0,6.0
4717,20,220,4.0,2.0,10.0,0.6666666666666666,0.25,10.0,6.0,0.0,2.0,4.0,10.0,2.0,0.0,0.0,14.0
4718,20,221,2.0,3.0,5.0,0.25,0.0,5.0,4.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,5.0
4719,20,222,7.0,12.0,17.0,0.1724137931034483,-0.05555555555555555,17.0,9.0,10.0,11.0,8.0,17.0,10.0,5.0,4.0,17.0
4720,20,223,2.0,4.0,11.0,0.4666666666666667,0.29411764705882354,11.0,6.0,0.0,2.0,4.0,11.0,3.0,0.0,0.0,14.0
4721,20,224,4.0,9.0,11.0,0.1,-0.08333333333333333,11.0,6.0,7.0,5.0,8.0,11.0,7.0,4.0,2.0,11.0
4722,20,225,4.0,17.0,12.0,-0.1724137931034483,-0.2727272727272727,12.0,19.0,2.0,11.0,10.0,12.0,2.0,6.0,13.0,12.0
4723,21,1,0.0,12.0,8.0,-0.2,-0.2,8.0,10.0,2.0,0.0,12.0,8.0,10.0,0.0,0.0,10.0
4724,21,2,4.0,13.0,4.0,-0.5294117647058824,-0.6190476190476191,4.0,16.0,1.0,4.0,13.0,4.0,10.0,1.0,6.0,4.0
4725,21,3,2.0,12.0,3.0,-0.6,-0.6470588235294118,3.0,14.0,0.0,2.0,12.0,3.0,9.0,5.0,0.0,3.0
4726,21,4,5.0,2.0,6.0,0.5,-0.07692307692307693,6.0,3.0,4.0,2.0,5.0,6.0,1.0,4.0,2.0,6.0
4727,21,5,3.0,3.0,5.0,0.25,-0.09090909090909091,5.0,6.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,5.0
4728,21,6,2.0,11.0,6.0,-0.29411764705882354,-0.3684210526315789,6.0,9.0,4.0,2.0,11.0,6.0,9.0,0.0,0.0,10.0
4729,21,7,6.0,3.0,7.0,0.4,-0.125,7.0,8.0,1.0,2.0,7.0,7.0,4.0,1.0,4.0,7.0
4730,21,8,5.0,2.0,12.0,0.7142857142857143,0.2631578947368421,12.0,7.0,0.0,2.0,5.0,12.0,2.0,5.0,0.0,12.0
4731,21,9,3.0,4.0,13.0,0.5294117647058824,0.3,13.0,7.0,0.0,1.0,6.0,13.0,5.0,2.0,0.0,13.0
4732,21,10,5.0,3.0,4.0,0.14285714285714285,-0.3333333333333333,4.0,7.0,1.0,4.0,4.0,4.0,1.0,1.0,6.0,4.0
4733,21,11,4.0,2.0,3.0,0.2,-0.3333333333333333,3.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,3.0
4734,21,12,0.0,10.0,14.0,0.16666666666666666,0.16666666666666666,14.0,7.0,3.0,0.0,10.0,14.0,9.0,0.0,0.0,15.0
4735,21,13,4.0,3.0,11.0,0.5714285714285714,0.2222222222222222,11.0,7.0,0.0,3.0,4.0,11.0,3.0,0.0,4.0,11.0
4736,21,14,0.0,6.0,10.0,0.25,0.25,10.0,5.0,1.0,0.0,6.0,10.0,2.0,1.0,3.0,10.0
4737,21,15,1.0,9.0,11.0,0.1,0.047619047619047616,11.0,8.0,2.0,1.0,9.0,11.0,4.0,2.0,4.0,11.0
4738,21,16,1.0,7.0,5.0,-0.16666666666666666,-0.23076923076923078,5.0,8.0,0.0,1.0,7.0,5.0,4.0,0.0,4.0,5.0
4739,21,17,5.0,1.0,11.0,0.8333333333333334,0.29411764705882354,11.0,6.0,0.0,1.0,5.0,11.0,2.0,0.0,4.0,11.0
4740,21,18,2.0,7.0,10.0,0.17647058823529413,0.05263157894736842,10.0,8.0,1.0,2.0,7.0,10.0,1.0,1.0,7.0,10.0
4741,21,19,0.0,19.0,8.0,-0.4074074074074074,-0.4074074074074074,8.0,14.0,5.0,0.0,19.0,8.0,5.0,9.0,5.0,8.0
4742,21,20,7.0,1.0,12.0,0.8461538461538461,0.2,12.0,7.0,1.0,0.0,8.0,12.0,1.0,6.0,1.0,12.0
4743,21,21,5.0,2.0,13.0,0.7333333333333333,0.3,13.0,6.0,1.0,3.0,4.0,13.0,1.0,5.0,1.0,13.0
4744,21,22,5.0,8.0,10.0,0.1111111111111111,-0.13043478260869565,10.0,11.0,2.0,4.0,9.0,10.0,2.0,4.0,7.0,10.0
4745,21,23,3.0,4.0,7.0,0.2727272727272727,0.0,7.0,3.0,4.0,3.0,4.0,7.0,4.0,1.0,2.0,7.0
