subject,block,trial,effect,target,key,choice,choice_tcd,rt,pA,pB,pC,mA,mB,mC,pos_A,pos_B,pos_C,pA_top,pB_top,pC_top,dwell_A,dwell_B,dwell_C,dwell_p,dwell_m,dwell_Ap,dwell_Am,dwell_Bp,dwell_Bm,dwell_Cp,dwell_Cm,dwell_total,dwell_target,dwell_competitor,dwell_decoy
15,3,167,compromise,A,L,B,competitor,3610.0,0.75,0.68,0.88,7,15,6,2,0,1,False,False,True,0.17001956585163885,0.4274291885510201,0.40255124559734107,0.3940502673047591,0.6059497326952409,0.06222716110169982,0.10779240474993904,0.11323303085719147,0.3141961576938286,0.21859007534586783,0.18396117025147324,2940.837999999989,0.17001956585163885,0.4274291885510201,0.40255124559734107
15,3,168,compromise,A,M,A,target,4860.0,0.78,0.65,0.82,8,14,5,1,0,2,False,True,False,0.4340966921119593,0.35826972010178115,0.20763358778625954,0.4213740458015267,0.5786259541984733,0.13536895674300253,0.29872773536895675,0.20127226463104325,0.1569974554707379,0.08473282442748091,0.12290076335877863,3930.0,0.4340966921119593,0.35826972010178115,0.20763358778625954
15,3,169,compromise,B,M,B,target,9690.0,0.72,0.62,0.58,7,14,35,0,1,2,False,True,True,0.1064991114496065,0.5054582381315055,0.388042650418888,0.7022086824067022,0.2977913175932978,0.031733942625031736,0.07476516882457476,0.3648134044173648,0.14064483371414063,0.3056613353643057,0.08238131505458238,7878.0,0.5054582381315055,0.1064991114496065,0.388042650418888
15,3,170,filler,,M,C,,8470.0,0.27,0.61,0.89,37,16,11,0,2,1,True,True,True,0.4662566758375142,0.12688137239035444,0.4068619517721314,0.5779252306198414,0.4220747693801586,0.24777472082861304,0.2184819550089011,0.0945136753519987,0.03236769703835572,0.23563683443922964,0.17122511733290177,6179.0,,,
15,3,171,filler,,L,C,,4730.0,0.19,0.59,0.81,52,16,12,1,2,0,True,True,False,0.33325843365830393,0.23877655441642898,0.4279650119252671,0.5181153436947352,0.4818846563052648,0.22524046856515748,0.10801796509314644,0.105852191356943,0.13292436305948596,0.1870226837726347,0.2409423281526324,3693.8299999998417,,,
15,3,172,filler,,L,C,,7380.0,0.32,0.48,0.85,31,20,11,1,2,0,True,False,False,0.3140569395017794,0.250355871886121,0.43558718861209966,0.3599644128113879,0.6400355871886121,0.0887900355871886,0.22526690391459075,0.0,0.250355871886121,0.2711743772241993,0.16441281138790034,5620.0,,,
15,3,173,attraction,A,R,A,target,4350.0,0.75,0.65,0.73,8,14,7,2,1,0,True,False,True,0.15581326196848053,0.3609872137972049,0.4831995242343146,0.6613143027059173,0.33868569729408265,0.11388641094261076,0.04192685102586976,0.22033898305084745,0.1406482307463574,0.3270889087124591,0.15611061552185548,3363.0,0.15581326196848053,0.3609872137972049,0.4831995242343146
15,3,174,filler,,L,C,,3800.0,0.28,0.67,0.78,35,14,12,2,1,0,True,True,True,0.2780657557491841,0.4492820318980834,0.2726522123527325,0.7354223395615518,0.26457766043844816,0.21645181522466633,0.061613940524517734,0.32371428745766123,0.12556774444042218,0.19525623687922425,0.0773959754735083,3113.8569999998435,,,
15,3,175,attraction,B,R,A,competitor,3460.0,0.78,0.65,0.63,8,15,14,2,0,1,False,False,True,0.35317168417904465,0.38476142915306555,0.2620668866678898,0.4146580495775195,0.5853419504224805,0.1529660797718155,0.20020560440722912,0.10272722023891533,0.2820342089141502,0.15896474956678866,0.10310213710110114,2667.2579999999143,0.38476142915306555,0.35317168417904465,0.2620668866678898
15,3,176,attraction,B,L,B,target,5650.0,0.75,0.65,0.63,7,14,13,1,0,2,True,True,False,0.27131705269518425,0.4054340048797356,0.3232489424250801,0.8161534068898968,0.18384659311010318,0.27131705269518425,0.0,0.3303373206516042,0.07509668422813136,0.21449903354310834,0.10874990888197181,4540.813000000082,0.4054340048797356,0.27131705269518425,0.3232489424250801
15,3,177,filler,,M,C,,11240.0,0.24,0.37,0.76,41,27,13,0,2,1,False,False,False,0.3274643766905428,0.345107702406424,0.3274279209030332,0.6400123843392183,0.3599876156607817,0.22659982184493258,0.10086455484561023,0.21597131237753422,0.1291363900288898,0.1974412501167515,0.12998667078628168,9408.656999999657,,,
15,3,178,compromise,B,R,B,target,6150.0,0.75,0.62,0.58,7,15,34,1,2,0,True,True,False,0.4146246346757801,0.34429045876908826,0.2410849065551317,0.538430504624143,0.46156949537585706,0.2685867386576123,0.14603789601816777,0.18315926064848415,0.16113119812060409,0.0866845053180465,0.15440040123708518,4902.836999999825,0.34429045876908826,0.4146246346757801,0.2410849065551317
15,3,179,attraction,B,M,B,target,4530.0,0.78,0.62,0.6,7,14,13,0,1,2,False,True,True,0.3153698692141236,0.4348942326258148,0.24973589816006161,0.5054303259992673,0.4945696740007327,0.10212754832063588,0.2132423208934877,0.29654544716746006,0.13834878545835474,0.10675733051117137,0.14297856764889022,3671.8789999997243,0.4348942326258148,0.3153698692141236,0.24973589816006161
15,3,180,attraction,B,R,A,competitor,3220.0,0.72,0.68,0.66,8,14,13,2,0,1,False,True,True,0.23376089066019048,0.35170312990240504,0.41453597943740444,0.7626028288184288,0.23739717118157122,0.11688044533009524,0.11688044533009524,0.35170312990240504,0.0,0.29401925358592845,0.12051672585147598,1925.0439999997616,0.35170312990240504,0.23376089066019048,0.41453597943740444
15,3,181,attraction,B,R,A,competitor,2460.0,0.78,0.62,0.6,8,15,14,2,0,1,False,False,True,0.4229968063666551,0.2641510033238891,0.3128521903094558,0.45793461442151817,0.5420653855784818,0.14508242411206237,0.27791438225459275,0.12334104964822877,0.14080995367566032,0.18951114066122704,0.12334104964822877,1889.0709999997634,0.2641510033238891,0.4229968063666551,0.3128521903094558
15,3,182,attraction,A,R,B,competitor,3560.0,0.72,0.65,0.7,7,15,6,0,2,1,False,True,False,0.16847204595792523,0.26849755516853696,0.5630303988735378,0.4739221961125165,0.5260778038874835,0.16847204595792523,0.0,0.07022502938314856,0.1982725257853884,0.23522512077144275,0.32780527810209503,2516.737999999663,0.16847204595792523,0.26849755516853696,0.5630303988735378
15,3,183,attraction,B,M,A,competitor,2760.0,0.72,0.62,0.6,8,14,13,1,0,2,True,False,True,0.34609353361465844,0.3722477097655408,0.2816587566198008,0.4413681222679367,0.5586318777320632,0.1513793469680679,0.19471418664659057,0.09943959799331228,0.27280811177222847,0.19054917730655654,0.09110957931324425,1920.7639999997336,0.3722477097655408,0.34609353361465844,0.2816587566198008
15,3,184,filler,,M,C,,1570.0,0.27,0.47,0.86,37,21,11,0,2,1,True,False,True,0.38030763052487504,0.2232969711237182,0.39639539835140675,0.4604418164256515,0.5395581835743485,0.23022090821282576,0.15008672231204928,0.0,0.2232969711237182,0.23022090821282576,0.166174490138581,1155.4120000000112,,,
15,3,185,attraction,B,M,A,competitor,2750.0,0.72,0.62,0.6,8,15,14,1,0,2,False,True,False,0.3715835084807504,0.37917595997615033,0.24924053154309928,0.5721135509180785,0.4278864490819216,0.1706068512495753,0.20097665723117508,0.2827071645051863,0.09646879547096404,0.11879953516331683,0.13044099637978243,2239.066000000108,0.37917595997615033,0.3715835084807504,0.24924053154309928
15,3,186,attraction,B,M,A,competitor,2260.0,0.72,0.65,0.63,8,14,13,1,2,0,True,False,False,0.33193795337905335,0.4295094188146687,0.23855262780627795,0.4747254637727149,0.525274536227285,0.24592138085275123,0.08601657252630214,0.12386386443787509,0.3056455543767936,0.1049402184820886,0.13361240932418933,1743.8500000000931,0.4295094188146687,0.33193795337905335,0.23855262780627795
15,3,187,attraction,A,M,B,competitor,1700.0,0.75,0.65,0.73,7,15,6,2,1,0,True,False,False,0.33107266012674275,0.4334299280510015,0.23549741182225578,0.38841780910943485,0.6115821908905651,0.12080711385687147,0.21026554626987123,0.2676106952525634,0.1658192327984381,0.0,0.23549741182225578,1307.8700000001118,0.33107266012674275,0.4334299280510015,0.23549741182225578
15,3,188,attraction,B,L,B,target,10030.0,0.78,0.62,0.6,7,15,14,1,0,2,True,False,False,0.3646308795793094,0.4068038549260944,0.22856526549459621,0.43104088571973825,0.5689591142802618,0.22644314123822912,0.13818773834108028,0.10598138197974451,0.3008224729463499,0.09861636250176462,0.1299489029928316,8010.841000000015,0.4068038549260944,0.3646308795793094,0.22856526549459621
15,3,189,attraction,B,L,B,target,3530.0,0.78,0.68,0.66,7,14,13,2,0,1,False,True,False,0.3848428835489834,0.24584103512014788,0.36931608133086874,0.3415896487985213,0.6584103512014787,0.0,0.3848428835489834,0.10462107208872458,0.14121996303142328,0.23696857670979668,0.1323475046210721,2705.0,0.24584103512014788,0.3848428835489834,0.36931608133086874
15,3,190,compromise,A,M,B,competitor,5080.0,0.78,0.62,0.85,7,15,5,0,1,2,True,False,False,0.3143655825163344,0.4460077112028322,0.23962670628083335,0.523942637527224,0.47605736247277597,0.16052164139927208,0.15384394111706234,0.2072655433747401,0.23874216782809216,0.15615545275321185,0.08347125352762147,3893.5560000000987,0.3143655825163344,0.4460077112028322,0.23962670628083335
15,3,191,attraction,A,R,B,competitor,1810.0,0.72,0.65,0.7,7,15,6,1,2,0,False,False,False,0.3735262784236075,0.2958807286600904,0.3305929929163021,0.46117722511824144,0.5388227748817586,0.13719609206026537,0.23633018636334213,0.12397237234361329,0.1719083563164771,0.20000876071436277,0.13058423220193932,1209.9469999996945,0.3735262784236075,0.2958807286600904,0.3305929929163021
15,3,192,attraction,A,M,B,competitor,2390.0,0.72,0.68,0.7,7,14,6,2,1,0,True,True,False,0.08963984761227123,0.6857205342750491,0.2246396181126797,0.5302790985256045,0.4697209014743955,0.0,0.08963984761227123,0.4271392738632924,0.2585812604117566,0.10313982466231209,0.12149979345036763,1851.8549999997485,0.08963984761227123,0.6857205342750491,0.2246396181126797
15,3,193,attraction,A,L,A,target,5850.0,0.72,0.62,0.7,8,15,7,0,2,1,False,False,False,0.24646508592560365,0.33869915162062214,0.4148357624537742,0.5088100935392648,0.49118990646073524,0.15945181640200132,0.08701326952360235,0.148357624537742,0.19034152708288013,0.20100065259952143,0.21383510985425278,4597.0,0.24646508592560365,0.33869915162062214,0.4148357624537742
15,3,194,attraction,B,R,A,competitor,3120.0,0.78,0.65,0.63,8,15,14,2,0,1,False,True,True,0.34981649976591284,0.2736266414635118,0.3765568587705754,0.4813264620839252,0.5186735379160748,0.1564968551584347,0.19331964460747814,0.2077857404624595,0.0658409010010523,0.11704386646303098,0.2595129923075444,2281.1959999999963,0.2736266414635118,0.34981649976591284,0.3765568587705754
15,3,195,compromise,B,R,B,target,4250.0,0.72,0.68,0.58,7,15,35,0,2,1,True,False,False,0.24632076139852715,0.3389729220667701,0.41470631653470275,0.5779720406025487,0.4220279593974513,0.1541638021685932,0.09215695922993394,0.15131945157507673,0.18765347049169334,0.2724887868588788,0.142217529675824,3515.7409999999218,0.3389729220667701,0.24632076139852715,0.41470631653470275
15,3,196,compromise,B,R,B,target,6700.0,0.75,0.68,0.55,7,14,34,0,2,1,True,True,True,0.2873887806361766,0.3047228122010609,0.4078884071627625,0.6530214197043537,0.3469785802956463,0.19479830078554491,0.09259047985063171,0.20100638874312315,0.10371642345793776,0.25721673017568564,0.15067167698707684,5302.921000000089,0.3047228122010609,0.2873887806361766,0.4078884071627625
15,3,197,compromise,B,M,A,competitor,1550.0,0.78,0.65,0.52,8,14,34,1,2,0,True,True,True,0.46995515695067264,0.32107623318385653,0.20896860986547086,0.6493273542600897,0.3506726457399103,0.2538116591928251,0.21614349775784752,0.18654708520179372,0.13452914798206278,0.20896860986547086,0.0,1115.0,0.32107623318385653,0.46995515695067264,0.20896860986547086
15,3,198,compromise,A,R,A,target,6030.0,0.75,0.65,0.85,8,15,6,2,1,0,True,False,True,0.31550223961283014,0.39638572826030993,0.28811203212685993,0.6126242084127066,0.3873757915872934,0.17834526077331,0.13715697883952016,0.1461669155125367,0.25021881274777324,0.28811203212685993,0.0,4855.75,0.31550223961283014,0.39638572826030993,0.28811203212685993
15,3,199,compromise,A,R,A,target,5270.0,0.72,0.68,0.82,8,15,5,2,1,0,True,False,False,0.2761293888713291,0.5539637476290374,0.16990686349963346,0.5170809263194209,0.48291907368057907,0.15343253664800477,0.12269685222332431,0.2490657581362075,0.30489798949283,0.11458263153520869,0.05532423196442479,4066.933999999892,0.2761293888713291,0.5539637476290374,0.16990686349963346
15,3,200,attraction,A,R,A,target,3340.0,0.75,0.65,0.73,8,15,7,2,0,1,False,True,False,0.2772967721709819,0.3514701488691257,0.3712330789598924,0.46074752701807103,0.539252472981929,0.0709140432668688,0.20638272890411313,0.2576931080462719,0.09377704082285382,0.13214037570493037,0.239092703254962,2580.58899999992,0.2772967721709819,0.3514701488691257,0.3712330789598924
15,3,201,attraction,A,L,B,competitor,5240.0,0.78,0.62,0.76,7,15,6,1,0,2,False,False,False,0.4516249998544262,0.39115639524524487,0.15721860490032888,0.5232200233615212,0.4767799766384789,0.19005982459061982,0.2615651752638064,0.20878281356086337,0.1823735816843815,0.12437738521003797,0.03284121969029092,4293.385000000009,0.4516249998544262,0.39115639524524487,0.15721860490032888
15,3,202,compromise,A,M,A,target,3890.0,0.78,0.68,0.82,8,15,6,1,2,0,True,True,True,0.4432170797960584,0.34459632576236815,0.21218659444157345,0.5094219454564557,0.49057805454354425,0.21447926893938563,0.2287378108566728,0.2039109862340238,0.14068533952834433,0.09103169028304633,0.12115490415852713,3020.9259999999776,0.4432170797960584,0.34459632576236815,0.21218659444157345
15,3,203,attraction,A,M,B,competitor,9330.0,0.72,0.65,0.7,7,14,6,2,1,0,True,True,True,0.2896316354025371,0.5464186849904589,0.163949679607004,0.6910425241441783,0.30895747585582173,0.19377034732631074,0.09586128807622638,0.37056633543540546,0.17585234955505347,0.1267058413824621,0.037243838224541886,7813.372999999905,0.2896316354025371,0.5464186849904589,0.163949679607004
15,3,204,compromise,B,M,A,competitor,4640.0,0.72,0.68,0.52,8,15,35,1,0,2,False,True,True,0.483617097858041,0.2055982951073444,0.3107846070346146,0.4318106672966917,0.5681893327033083,0.1084951425368572,0.3751219553211838,0.12205703535396435,0.08354125975338005,0.20125848940587013,0.10952611762874448,3686.800999999745,0.2055982951073444,0.483617097858041,0.3107846070346146
15,3,205,attraction,A,R,B,competitor,4970.0,0.75,0.68,0.73,7,14,6,1,2,0,False,True,True,0.43199957853701776,0.44735663672520537,0.12064378473777691,0.44569712614916707,0.5543028738508329,0.07902431314701544,0.3529752653900023,0.283170455443472,0.16418618128173335,0.08350235755867964,0.037141427179097256,3796.2999999998137,0.43199957853701776,0.44735663672520537,0.12064378473777691
15,3,206,compromise,A,M,B,competitor,1890.0,0.78,0.68,0.85,7,15,5,0,1,2,True,True,True,0.10606195168049717,0.7290947740208988,0.16484327429860404,0.6433999117003654,0.35660008829963463,0.10606195168049717,0.0,0.37249468572126415,0.35660008829963463,0.16484327429860404,0.0,1565.1229999996722,0.10606195168049717,0.7290947740208988,0.16484327429860404
15,3,207,compromise,A,L,B,competitor,3810.0,0.75,0.62,0.88,7,15,6,2,0,1,False,True,False,0.13804666886892775,0.41706334782988996,0.4448899833011823,0.47942796058949966,0.5205720394105003,0.07048500504601722,0.06756166382291053,0.24653510981533214,0.1705282380145578,0.16240784572815029,0.28248213757303203,3078.6689999997616,0.13804666886892775,0.41706334782988996,0.4448899833011823
15,3,208,attraction,A,R,B,competitor,3980.0,0.75,0.65,0.73,8,14,7,0,2,1,True,True,False,0.5379968162088835,0.22231965287129563,0.2396835309198208,0.47071178877084846,0.5292882112291516,0.28218968424400365,0.2558071319648799,0.10604368379635022,0.11627596907494542,0.08247842073049462,0.1572051101893262,3225.085999999661,0.5379968162088835,0.22231965287129563,0.2396835309198208
15,3,209,compromise,B,R,B,target,7120.0,0.72,0.68,0.55,7,14,35,0,2,1,True,False,False,0.14976249450842108,0.2839720578485231,0.5662654476430559,0.4570454253936239,0.5429545746063761,0.12215167288376469,0.027610821624656397,0.12669522580934106,0.157276832039182,0.20819852670051817,0.35806692094253767,5722.393999999855,0.2839720578485231,0.14976249450842108,0.5662654476430559
15,3,210,attraction,A,M,A,target,3210.0,0.78,0.68,0.76,8,15,7,1,2,0,False,True,True,0.5357230349446446,0.38642191648154256,0.0778550485738129,0.5290882358576394,0.4709117641423605,0.15978627770122855,0.375936757243416,0.291446909582598,0.09497500689894453,0.0778550485738129,0.0,2453.276999999769,0.5357230349446446,0.38642191648154256,0.0778550485738129
15,3,211,attraction,B,R,B,target,3630.0,0.72,0.62,0.6,7,15,14,0,2,1,True,True,True,0.2716759998662024,0.25876446386942903,0.4695595362643686,0.689137736675764,0.310862263324236,0.1378275473351528,0.13384845253104957,0.16316349353646764,0.09560097033296137,0.3881466958041435,0.08141284046022505,2960.220999999903,0.25876446386942903,0.2716759998662024,0.4695595362643686
15,3,212,compromise,B,R,B,target,3470.0,0.72,0.65,0.52,8,15,34,1,2,0,True,False,False,0.3511977263499797,0.34835566382460414,0.30044660982541616,0.38855054811205847,0.6114494518879415,0.19244823386114496,0.15874949248883474,0.08444985789687373,0.2639058059277304,0.1116524563540398,0.18879415347137637,2463.0,0.34835566382460414,0.3511977263499797,0.30044660982541616
15,3,213,compromise,B,R,A,competitor,1810.0,0.75,0.65,0.55,8,14,34,2,1,0,False,False,False,0.3362598770851624,0.4741000877963126,0.18964003511852504,0.3362598770851624,0.6637401229148375,0.16856892010535557,0.16769095697980685,0.16769095697980685,0.3064091308165057,0.0,0.18964003511852504,1139.0,0.4741000877963126,0.3362598770851624,0.18964003511852504
15,3,214,filler,,L,C,,4070.000000000001,0.31,0.38,0.85,32,26,11,1,2,0,True,True,True,0.31681329358253185,0.37332637633913307,0.3098603300783351,0.4304791317380967,0.5695208682619033,0.10308524151874367,0.2137280520637882,0.1686849406670351,0.20464143567209797,0.15870894955231796,0.15115138052601712,3307.942000000039,,,
15,3,215,compromise,A,M,A,target,2640.0,0.72,0.68,0.82,8,15,5,1,2,0,True,False,False,0.3751337021551497,0.4135170959636575,0.21134920188119283,0.5153610342022316,0.48463896579776844,0.2088056623182825,0.1663280398368672,0.18731096178551812,0.22620613417813937,0.11924441009843094,0.09210479178276189,1953.9699999997392,0.3751337021551497,0.4135170959636575,0.21134920188119283
15,3,216,attraction,B,R,B,target,9800.0,0.75,0.68,0.66,7,14,13,0,2,1,False,True,True,0.291929550827551,0.2001481969578041,0.5079222522146449,0.7000822291097272,0.29991777089027283,0.1599938546397898,0.1319356961877612,0.1618643985365917,0.03828379842121237,0.37822397593334567,0.1296982762812993,8019.057999999728,0.2001481969578041,0.291929550827551,0.5079222522146449
15,3,217,attraction,A,L,A,target,4890.0,0.72,0.65,0.7,8,15,7,0,2,1,False,False,False,0.3795054894381579,0.33140335639644325,0.2890911541653989,0.5419134033908491,0.4580865966091509,0.24243422352800817,0.1370712659101497,0.061061321782525095,0.27034203461391815,0.23841785808031582,0.050673296085083065,3946.8519999999553,0.3795054894381579,0.33140335639644325,0.2890911541653989
15,3,218,compromise,B,M,A,competitor,2420.0,0.75,0.62,0.58,8,14,35,1,0,2,True,True,False,0.4448907880564495,0.41715960658978546,0.13794960535376502,0.6650583582010585,0.3349416417989415,0.320736143238061,0.12415464481838853,0.20637260960923248,0.21078699698055298,0.13794960535376502,0.0,1812.2560000000522,0.41715960658978546,0.4448907880564495,0.13794960535376502
15,3,219,compromise,A,M,A,target,2610.0,0.75,0.65,0.82,8,15,5,1,0,2,True,True,True,0.469538349790942,0.1920447260611631,0.33841692414789487,0.6934988182920692,0.30650118170793084,0.3732408510496711,0.0962974987412709,0.08694288457783315,0.10510184148332996,0.23331508266456494,0.10510184148332996,1817.2849999996834,0.469538349790942,0.1920447260611631,0.33841692414789487
15,3,220,attraction,A,L,B,competitor,2700.0,0.78,0.68,0.76,7,15,6,1,0,2,True,True,True,0.5062741312741312,0.3450772200772201,0.14864864864864866,0.7388996138996139,0.2611003861003861,0.3296332046332046,0.17664092664092665,0.2606177606177606,0.08445945945945946,0.14864864864864866,0.0,2072.0,0.5062741312741312,0.3450772200772201,0.14864864864864866
15,3,221,compromise,A,R,A,target,2540.0,0.78,0.65,0.82,8,14,6,2,0,1,False,False,False,0.2610653587477258,0.2938878893446352,0.44504675190763904,0.49099829474331225,0.5090017052566878,0.13886455252538604,0.12220080622233973,0.11311149005704173,0.18077639928759348,0.23902225216088444,0.20602449974675457,1980.347000000067,0.2610653587477258,0.2938878893446352,0.44504675190763904
15,3,222,compromise,B,M,A,competitor,2780.0,0.72,0.62,0.55,8,14,35,1,2,0,True,False,False,0.4861592823814335,0.2899155697299325,0.22392514788863402,0.6644784938365372,0.3355215061634628,0.3912989345996904,0.09486034778174313,0.16691772734672108,0.1229978423832114,0.10626183189012571,0.1176633159985083,2192.69700000016,0.2899155697299325,0.4861592823814335,0.22392514788863402
15,3,223,compromise,B,M,B,target,5840.0,0.72,0.65,0.55,7,15,35,2,1,0,True,True,False,0.13505201906202277,0.7033433615179975,0.16160461941997978,0.5165595521034032,0.48344044789659674,0.043720229899739574,0.0913317891622832,0.4481179356634968,0.25522542585450064,0.02472138654016688,0.1368832328798129,4368.686999999918,0.7033433615179975,0.13505201906202277,0.16160461941997978
15,3,224,attraction,A,L,A,target,3630.0,0.78,0.62,0.76,8,14,7,0,1,2,False,False,True,0.37539856236000946,0.3915130575564574,0.23308838008353316,0.48331506962449605,0.516684930375504,0.2105644663419326,0.1648340960180769,0.15603577753063325,0.23547728002582413,0.11671482575193022,0.11637355433160294,2930.219000000041,0.37539856236000946,0.3915130575564574,0.23308838008353316
15,3,225,compromise,B,L,B,target,4990.0,0.72,0.65,0.58,7,15,34,1,0,2,False,False,False,0.4412694769657635,0.31429553579372604,0.2444349872405104,0.7114344628631698,0.2885655371368302,0.3020701842319571,0.13919929273380646,0.16492929139070228,0.14936624440302373,0.2444349872405104,0.0,3886.5139999997336,0.31429553579372604,0.4412694769657635,0.2444349872405104
16,1,1,compromise,B,M,C,decoy,11760.0,0.78,0.62,0.55,12,14,20,2,0,1,False,True,True,0.22073207623273167,0.38096198447111024,0.3983059392961581,0.6112735706362812,0.3887264293637189,0.08137541595240497,0.1393566602803267,0.27528486437430677,0.10567712009680347,0.2546132903095694,0.14369264898658868,9917.0,0.38096198447111024,0.22073207623273167,0.3983059392961581
16,1,2,filler,,R,A,,20640.0,0.28,0.67,0.78,35,14,12,2,1,0,True,False,True,0.3644477367325195,0.35760507141623293,0.27794719185124755,0.6041163770612641,0.39588362293873597,0.25672248349530774,0.10772525323721174,0.16172153401616154,0.1958835374000714,0.18567235954979472,0.09227483230145284,18704.991999999816,,,
16,1,3,attraction,A,R,B,competitor,14430.0,0.78,0.68,0.76,11,15,10,0,2,1,False,False,False,0.29502663574483234,0.33369761692015965,0.371275747335008,0.2900816096793607,0.7099183903206393,0.061094999454052876,0.23393163629077948,0.11485221829482525,0.2188453986253344,0.1141343919304826,0.25714135540452543,12537.85100000006,0.29502663574483234,0.33369761692015965,0.371275747335008
16,1,4,compromise,B,M,C,decoy,16830.0,0.75,0.68,0.55,11,14,19,0,2,1,False,False,False,0.2617116470013757,0.23082642157885314,0.5074619314197711,0.4994019712766128,0.5005980287233872,0.10200252080333123,0.1597091261980445,0.10098655944074825,0.1298398621381049,0.2964128910325333,0.2110490403872378,14764.341000000233,0.23082642157885314,0.2617116470013757,0.5074619314197711
16,1,5,attraction,B,L,B,target,22130.0,0.72,0.68,0.66,12,14,13,1,0,2,True,True,True,0.21323576774924877,0.631861690478339,0.15490254177241222,0.6106824008348056,0.38931759916519443,0.15577857078443186,0.057457196964816916,0.3583860453731521,0.27347564510518685,0.0965177846772216,0.05838475709519064,19405.750000000073,0.631861690478339,0.21323576774924877,0.15490254177241222
16,1,6,attraction,B,L,A,competitor,6090.0,0.72,0.62,0.6,12,15,14,0,2,1,True,False,True,0.5599959866954445,0.15670048809092263,0.28330352521363283,0.623189978249618,0.3768100217503821,0.385191683904054,0.17480430279139048,0.06805506782757138,0.08864542026335126,0.16994322651799254,0.11336029869564032,5142.893999999855,0.15670048809092263,0.5599959866954445,0.28330352521363283
16,1,7,compromise,A,M,C,decoy,9480.0,0.78,0.65,0.82,12,14,10,0,2,1,True,True,True,0.5276134532975568,0.13553141565213492,0.33685513105030823,0.4872316534756917,0.5127683465243082,0.2846916887441493,0.24292176455340755,0.05148679477287807,0.08404462087925685,0.15105316995866433,0.1858019610916439,7924.362000000125,0.5276134532975568,0.13553141565213492,0.33685513105030823
16,1,8,compromise,B,L,C,decoy,9220.0,0.72,0.62,0.55,12,14,20,2,1,0,True,True,True,0.11528497409326424,0.4854922279792746,0.3992227979274611,0.6461139896373057,0.3538860103626943,0.07215025906735752,0.04313471502590674,0.3356217616580311,0.1498704663212435,0.23834196891191708,0.16088082901554404,7720.0,0.4854922279792746,0.11528497409326424,0.3992227979274611
16,1,9,attraction,B,L,A,competitor,5030.0,0.72,0.62,0.6,12,14,13,0,2,1,True,True,False,0.38837570197788746,0.29614738737629404,0.31547691064581845,0.5896697777653688,0.4103302222346313,0.26393151526042,0.12444418671746747,0.16107936057937025,0.13506802679692378,0.16465890192557847,0.15081800872024,4190.481,0.29614738737629404,0.38837570197788746,0.31547691064581845
16,1,10,compromise,A,R,C,decoy,12890.0,0.75,0.62,0.88,12,15,9,0,1,2,True,False,True,0.27568617882666147,0.17839038225296172,0.5459234389203769,0.41707051652292937,0.5829294834770706,0.16732398136878296,0.10836219745787848,0.0913642056997799,0.08702617655318182,0.1583823294543665,0.38754110946601034,11295.452000000107,0.27568617882666147,0.17839038225296172,0.5459234389203769
16,1,11,filler,,L,C,,30690.0,0.27,0.61,0.89,37,16,11,2,1,0,True,False,False,0.3163142634865395,0.45432891535470604,0.22935682115875447,0.5429461422124646,0.4570538577875353,0.16169219219666997,0.15462207128986954,0.2742617735096329,0.18006714184507314,0.10699217650616182,0.12236464465259264,27156.537000000128,,,
16,1,12,compromise,A,M,C,decoy,11390.0,0.75,0.62,0.88,11,15,10,0,2,1,True,False,False,0.21425197814855454,0.43503172442688476,0.3507162974245607,0.5171297354299527,0.48287026457004734,0.11309339847082533,0.10115857967772922,0.21577174877072292,0.21925997565616184,0.1882645881884044,0.1624517092361563,10033.751000000047,0.21425197814855454,0.43503172442688476,0.3507162974245607
16,1,13,attraction,B,M,A,competitor,9200.0,0.72,0.62,0.6,11,15,14,1,2,0,False,True,True,0.6074573146554648,0.11164409599450821,0.28089858935002693,0.5609030040181757,0.43909699598182433,0.28639137668156456,0.3210659379739003,0.06271996697174317,0.04892412902276504,0.211791660364868,0.06910692898515897,7828.447999999858,0.11164409599450821,0.6074573146554648,0.28089858935002693
16,1,14,compromise,B,L,C,decoy,12520.0,0.75,0.62,0.58,12,14,20,2,1,0,True,True,True,0.208321294423577,0.5056342097659636,0.28604449581045943,0.6129249735143986,0.38707502648560144,0.12260425695848984,0.08571703746508716,0.3805258595781566,0.125108350187807,0.1097948569777521,0.1762496388327073,10383.0,0.5056342097659636,0.208321294423577,0.28604449581045943
16,1,15,compromise,A,L,A,target,4200.0,0.78,0.68,0.85,11,15,9,0,2,1,True,True,False,0.5689152268464364,0.26490434347582986,0.16618042967773372,0.5399639324774933,0.46003606752250675,0.3810213263919953,0.18789390045444107,0.15894260608549793,0.10596173739033195,0.0,0.16618042967773372,3454.0770000001357,0.5689152268464364,0.26490434347582986,0.16618042967773372
16,1,16,compromise,A,R,A,target,11170.0,0.78,0.68,0.88,12,15,9,2,0,1,False,False,False,0.37416196516755873,0.4755872367873512,0.15025079804509006,0.5153819113391648,0.48461808866083517,0.1552766928839903,0.21888527228356847,0.25399270894173753,0.22159452784561368,0.10611250951343701,0.04413828853165305,8858.522000000085,0.37416196516755873,0.4755872367873512,0.15025079804509006
