,subject,block,trial,effect,target,key,choice,choice_tcd,rt,pA,pB,pC,mA,mB,mC,pos_A,pos_B,pos_C,pA_top,pB_top,pC_top
130,38,2,131,compromise,B,L,A,competitor,7110.0,0.75,0.62,0.58,13,14,17,0,1,2,True,True,True
131,38,2,132,attraction,A,L,A,target,8570.0,0.75,0.65,0.73,13,14,12,0,1,2,False,False,True
132,38,2,133,compromise,B,R,A,competitor,7300.0,0.78,0.65,0.52,13,14,16,2,1,0,False,False,False
133,38,2,134,filler,,M,A,,12680.0,0.27,0.61,0.89,37,16,11,1,2,0,True,False,False
134,38,2,135,compromise,A,R,A,target,6670.0,0.78,0.68,0.82,13,15,11,2,0,1,True,True,True
135,38,2,136,attraction,A,R,A,target,7620.0,0.72,0.62,0.7,13,15,12,2,1,0,False,True,True
136,38,2,137,attraction,B,L,A,competitor,5130.0,0.78,0.65,0.63,13,15,14,0,1,2,True,False,False
137,38,2,138,filler,,L,A,,2590.0,0.28,0.67,0.78,35,14,12,0,1,2,False,False,False
138,38,2,139,attraction,A,L,A,target,8590.0,0.72,0.65,0.7,12,14,11,0,1,2,False,True,False
139,38,2,140,compromise,B,R,A,competitor,15840.0,0.72,0.62,0.55,13,14,17,2,0,1,False,False,False
140,38,2,141,compromise,B,R,B,target,19040.0,0.72,0.68,0.52,13,15,17,1,2,0,True,False,True
141,38,2,142,attraction,A,R,A,target,6310.0,0.75,0.65,0.73,13,14,12,2,1,0,False,True,False
142,38,2,143,compromise,A,R,A,target,10130.0,0.75,0.62,0.88,13,15,10,2,1,0,False,True,True
143,38,2,144,compromise,A,R,A,target,12420.0,0.72,0.65,0.82,13,15,10,2,0,1,False,False,True
144,38,2,145,compromise,B,M,A,competitor,14410.0,0.72,0.68,0.58,13,14,17,1,0,2,False,False,True
145,38,2,146,attraction,B,R,A,competitor,12160.0,0.78,0.68,0.66,12,14,13,2,1,0,False,True,True
146,38,2,147,attraction,B,R,B,target,7460.0,0.72,0.62,0.6,12,15,14,0,2,1,True,False,True
147,38,2,148,compromise,B,M,B,target,6270.0,0.72,0.65,0.58,12,15,16,2,1,0,False,True,True
148,38,2,149,compromise,A,R,A,target,9440.0,0.75,0.65,0.85,13,15,11,2,1,0,True,True,False
149,38,2,150,filler,,L,A,,2170.0,0.32,0.48,0.85,31,20,11,0,2,1,True,True,True
150,38,3,151,compromise,B,L,B,target,5650.0,0.72,0.68,0.55,12,14,17,1,0,2,True,True,True
151,38,3,152,compromise,A,M,A,target,3070.0,0.78,0.65,0.82,13,14,10,1,2,0,True,True,True
152,38,3,153,compromise,B,M,B,target,5510.0,0.72,0.62,0.55,13,14,17,0,1,2,False,True,True
153,38,3,154,compromise,A,R,A,target,7500.0,0.78,0.68,0.85,12,15,10,2,0,1,True,True,True
154,38,3,155,compromise,A,L,A,target,4110.0,0.75,0.65,0.85,13,15,11,0,2,1,False,True,False
155,38,3,156,compromise,A,L,B,competitor,6590.0,0.75,0.68,0.88,12,15,11,2,0,1,False,False,True
156,38,3,157,compromise,A,L,A,target,5820.0,0.78,0.62,0.85,12,15,10,0,1,2,False,True,True
157,38,3,158,attraction,A,L,A,target,4760.0,0.78,0.62,0.76,12,15,11,0,2,1,False,False,True
158,38,3,159,filler,,R,A,,4640.0,0.19,0.56,0.8,52,17,12,2,0,1,True,False,False
159,38,3,160,compromise,B,M,A,competitor,6240.0,0.75,0.62,0.58,12,15,16,1,2,0,False,True,True
160,38,3,161,attraction,A,R,A,target,5630.0,0.75,0.65,0.73,13,14,12,2,1,0,False,True,True
161,38,3,162,compromise,B,M,B,target,5510.0,0.75,0.68,0.55,12,14,16,2,1,0,True,True,True
162,38,3,163,attraction,B,L,A,competitor,8150.0,0.78,0.65,0.63,13,15,14,0,1,2,False,False,True
163,38,3,164,filler,,L,A,,5430.0,0.24,0.37,0.76,41,27,13,0,1,2,False,False,False
164,38,3,165,compromise,A,M,A,target,6080.0,0.72,0.65,0.82,13,15,10,1,2,0,True,True,True
165,38,3,166,filler,,R,B,,11760.0,0.29,0.42,0.72,34,23,13,0,2,1,False,True,True
166,38,3,167,compromise,B,L,B,target,4580.0,0.72,0.65,0.52,13,15,16,1,0,2,True,False,True
167,38,3,168,compromise,A,L,A,target,8450.0,0.78,0.68,0.82,13,15,11,0,1,2,True,True,False
168,38,3,169,attraction,A,R,A,target,6010.0,0.75,0.65,0.73,13,14,12,2,0,1,False,False,True
169,38,3,170,compromise,A,M,A,target,3750.0,0.72,0.68,0.82,13,15,10,1,0,2,False,True,False
170,38,3,171,compromise,A,L,A,target,6350.0,0.75,0.62,0.88,13,15,10,0,1,2,False,True,True
171,38,3,172,attraction,B,L,A,competitor,10200.0,0.72,0.62,0.6,13,15,14,0,2,1,True,True,True
172,38,3,173,filler,,M,A,,1700.0,0.16,0.46,0.87,62,21,11,1,2,0,True,True,False
173,38,3,174,filler,,M,A,,8980.0,0.27,0.47,0.86,37,21,11,1,2,0,True,False,False
174,38,3,175,attraction,A,R,A,target,7400.0,0.78,0.62,0.76,13,14,12,2,1,0,True,False,True
175,38,3,176,filler,,R,A,,2210.0,0.19,0.59,0.81,52,16,12,2,1,0,True,True,True
176,38,3,177,attraction,B,R,A,competitor,8100.0,0.78,0.62,0.6,12,15,14,2,0,1,False,False,True
177,38,3,178,filler,,L,B,,8890.0,0.31,0.38,0.85,32,26,11,1,0,2,True,True,False
178,38,3,179,attraction,B,L,A,competitor,4440.0,0.78,0.62,0.6,13,15,14,0,2,1,False,False,False
179,38,3,180,filler,,M,A,,1790.0,0.28,0.67,0.78,35,14,12,1,2,0,True,True,False
180,38,3,181,attraction,B,L,A,competitor,5800.0,0.75,0.62,0.6,12,15,14,0,1,2,False,True,True
181,38,3,182,attraction,B,R,A,competitor,9150.0,0.72,0.62,0.6,12,15,14,2,0,1,False,True,True
182,38,3,183,attraction,B,L,B,target,11540.0,0.78,0.68,0.66,12,14,13,2,0,1,False,False,True
183,38,3,184,filler,,L,A,,18160.0,0.32,0.6,0.78,31,16,12,0,2,1,False,True,False
184,38,3,185,filler,,M,A,,2610.0,0.32,0.48,0.85,31,20,11,1,0,2,True,False,True
185,38,3,186,compromise,B,L,A,competitor,8340.0,0.75,0.65,0.55,13,14,16,0,2,1,True,False,True
186,38,3,187,attraction,A,M,A,target,6990.0,0.75,0.65,0.73,12,15,11,1,0,2,False,True,False
187,38,3,188,attraction,B,M,A,competitor,7990.0,0.78,0.62,0.6,12,14,13,1,2,0,True,False,False
188,38,3,189,attraction,B,M,B,target,7000.0,0.72,0.68,0.66,13,14,13,2,1,0,True,False,False
189,38,3,190,filler,,M,A,,1070.0,0.27,0.61,0.89,37,16,11,1,0,2,True,False,False
190,38,3,191,compromise,A,M,C,decoy,7140.0,0.75,0.62,0.88,12,15,11,2,0,1,False,True,False
191,38,3,192,attraction,A,L,A,target,7680.0,0.72,0.65,0.7,12,15,11,0,1,2,True,False,False
192,38,3,193,attraction,A,M,A,target,4730.0,0.72,0.62,0.7,13,15,12,1,2,0,False,False,False
193,38,3,194,attraction,A,R,A,target,5310.0,0.72,0.65,0.7,12,15,11,2,1,0,True,True,False
194,38,3,195,compromise,B,R,B,target,4780.0,0.72,0.68,0.52,13,15,17,0,2,1,False,False,False
195,38,3,196,compromise,B,L,B,target,16640.0,0.72,0.65,0.58,12,15,16,2,0,1,False,True,True
196,38,3,197,attraction,B,R,B,target,11900.0,0.75,0.68,0.66,12,14,13,0,2,1,True,False,False
197,38,3,198,attraction,B,R,B,target,5360.0,0.72,0.65,0.63,13,14,13,0,2,1,True,True,True
198,38,3,199,compromise,B,M,A,competitor,9420.0,0.78,0.62,0.55,13,14,17,1,2,0,True,True,True
199,38,3,200,compromise,A,R,A,target,3820.0,0.75,0.65,0.82,13,15,10,2,1,0,True,False,True
200,38,3,201,attraction,B,M,B,target,8340.0,0.75,0.65,0.63,12,14,13,2,1,0,True,False,False
201,38,3,202,attraction,A,L,B,competitor,8220.0,0.72,0.65,0.7,13,15,12,2,0,1,False,True,False
202,38,3,203,attraction,A,M,A,target,11820.0,0.78,0.68,0.76,12,15,11,1,0,2,False,False,False
203,38,3,204,compromise,A,L,C,decoy,11940.0,0.78,0.68,0.88,12,15,11,1,2,0,True,True,True
204,38,3,205,compromise,B,R,A,competitor,2620.0,0.72,0.62,0.55,13,14,17,2,1,0,True,True,True
205,38,3,206,attraction,A,M,A,target,4310.0,0.72,0.68,0.7,12,14,11,1,0,2,False,True,True
206,38,3,207,attraction,A,M,A,target,4890.0,0.78,0.68,0.76,13,15,12,1,2,0,False,True,True
207,38,3,208,compromise,A,L,A,target,5850.0,0.72,0.68,0.82,13,15,10,0,1,2,True,True,True
208,38,3,209,compromise,A,R,A,target,20380.0,0.78,0.65,0.82,13,14,11,2,0,1,False,True,False
209,38,3,210,attraction,B,L,A,competitor,3970.0,0.72,0.62,0.6,13,14,13,0,2,1,True,True,False
210,38,3,211,attraction,A,L,A,target,5150.0,0.75,0.65,0.73,13,15,12,0,2,1,True,False,False
211,38,3,212,compromise,B,M,A,competitor,3980.0,0.78,0.65,0.52,13,14,16,1,2,0,False,True,True
212,38,3,213,compromise,B,L,A,competitor,10800.0,0.75,0.62,0.58,13,14,17,0,2,1,True,True,True
213,38,3,214,attraction,B,M,A,competitor,3200.0,0.78,0.65,0.63,13,15,14,1,2,0,True,False,False
214,38,3,215,compromise,A,R,A,target,9750.0,0.78,0.68,0.88,13,15,10,2,1,0,False,False,False
215,38,3,216,attraction,B,M,A,competitor,6140.0,0.72,0.62,0.6,13,15,14,1,2,0,True,True,True
216,38,3,217,compromise,B,M,A,competitor,8180.0,0.72,0.62,0.58,12,14,17,1,2,0,True,False,False
217,38,3,218,compromise,A,L,A,target,4440.0,0.78,0.62,0.85,13,14,10,0,2,1,False,True,True
218,38,3,219,compromise,B,R,B,target,4640.0,0.72,0.68,0.58,12,15,17,0,2,1,False,False,False
219,38,3,220,attraction,B,L,B,target,7980.0,0.78,0.65,0.63,12,15,14,1,0,2,True,True,False
220,38,3,221,compromise,B,L,B,target,5170.0,0.72,0.68,0.58,13,14,17,1,0,2,True,True,True
221,38,3,222,compromise,B,M,A,competitor,7900.0,0.72,0.65,0.55,12,15,17,1,0,2,True,True,True
222,38,3,223,attraction,A,L,B,competitor,6140.0,0.72,0.65,0.7,12,14,11,2,0,1,False,False,False
223,38,3,224,attraction,A,M,A,target,6890.0,0.75,0.65,0.73,13,15,12,1,2,0,True,False,False
224,38,3,225,attraction,A,M,B,competitor,25510.0,0.75,0.68,0.73,12,14,11,2,1,0,True,True,False
0,39,1,1,filler,,M,C,,7280.0,0.31,0.38,0.85,32,26,11,0,2,1,False,False,False
1,39,1,2,compromise,A,R,B,competitor,3190.0,0.78,0.68,0.82,13,15,11,0,2,1,False,False,False
2,39,1,3,attraction,B,L,B,target,5440.0,0.72,0.62,0.6,13,14,13,1,0,2,True,True,True
3,39,1,4,attraction,A,R,B,competitor,5290.0,0.75,0.68,0.73,12,14,11,0,2,1,True,False,True
4,39,1,5,filler,,M,C,,6200.0,0.27,0.61,0.89,37,16,11,0,2,1,True,True,True
5,39,1,6,filler,,R,A,,1950.0,0.32,0.6,0.78,31,16,12,2,1,0,True,True,True
6,39,1,7,compromise,A,R,B,competitor,2560.0,0.78,0.68,0.88,12,15,11,0,2,1,True,True,False
7,39,1,8,attraction,A,M,B,competitor,4400.0,0.72,0.62,0.7,13,15,12,0,1,2,True,False,True
8,39,1,9,attraction,A,M,B,competitor,3740.0,0.75,0.65,0.73,13,14,12,2,1,0,True,False,False
9,39,1,10,compromise,A,R,B,competitor,4070.0000000000005,0.75,0.62,0.88,12,15,11,0,2,1,True,False,False
10,39,1,11,attraction,A,R,B,competitor,3660.0,0.78,0.68,0.76,13,15,12,1,2,0,False,True,True
11,39,1,12,filler,,L,C,,3860.0,0.27,0.47,0.86,37,21,11,2,1,0,True,True,True
12,39,1,13,attraction,B,R,B,target,3460.0,0.78,0.65,0.63,13,15,14,0,2,1,True,True,False
13,39,1,14,attraction,B,R,A,competitor,8770.0,0.72,0.65,0.63,13,14,13,2,0,1,False,False,False
14,39,1,15,compromise,A,L,B,competitor,5140.0,0.72,0.68,0.82,13,15,10,2,0,1,False,False,False
15,39,1,16,compromise,B,M,C,decoy,3290.0,0.72,0.68,0.52,13,15,17,2,0,1,True,True,True
16,39,1,17,compromise,B,L,B,target,9030.0,0.72,0.65,0.58,12,15,16,2,0,1,False,False,True
17,39,1,18,attraction,B,M,B,target,7300.0,0.72,0.62,0.6,12,15,14,2,1,0,False,True,True
18,39,1,19,compromise,A,L,B,competitor,5580.0,0.78,0.68,0.85,12,15,10,1,0,2,False,False,False
19,39,1,20,attraction,A,L,B,competitor,8150.0,0.72,0.65,0.7,13,15,12,1,0,2,True,False,True
20,39,1,21,compromise,A,L,B,competitor,11360.0,0.78,0.65,0.82,13,14,10,1,0,2,False,True,True
21,39,1,22,compromise,A,L,B,competitor,4820.0,0.75,0.65,0.85,13,15,11,1,0,2,False,False,True
22,39,1,23,compromise,A,L,C,decoy,4320.0,0.72,0.68,0.82,13,15,10,1,2,0,True,True,False
23,39,1,24,compromise,A,M,B,competitor,6570.0,0.75,0.65,0.82,13,15,10,0,1,2,True,False,False
24,39,1,25,attraction,B,M,C,decoy,2690.0,0.72,0.62,0.6,13,15,14,0,2,1,False,True,True
25,39,1,26,attraction,A,L,A,target,3500.0,0.75,0.65,0.73,13,15,12,0,1,2,True,False,True
26,39,1,27,compromise,B,L,A,competitor,2310.0,0.72,0.62,0.58,12,14,17,0,1,2,True,True,True
27,39,1,28,compromise,B,R,C,decoy,3060.0,0.78,0.65,0.52,13,14,16,1,0,2,False,True,True
28,39,1,29,compromise,A,R,B,competitor,2120.0,0.75,0.62,0.88,13,15,10,1,2,0,False,False,True
29,39,1,30,compromise,A,L,B,competitor,1810.0,0.72,0.65,0.82,13,15,10,1,0,2,False,False,False
30,39,1,31,compromise,B,L,C,decoy,1820.0,0.72,0.68,0.58,12,15,17,1,2,0,True,False,True
31,39,1,32,filler,,L,A,,6250.0,0.19,0.59,0.81,52,16,12,0,1,2,False,True,False
32,39,1,33,attraction,B,M,C,decoy,2710.0,0.75,0.65,0.63,12,14,13,0,2,1,True,False,False
33,39,1,34,compromise,B,M,C,decoy,2590.0,0.75,0.62,0.58,13,14,17,2,0,1,False,True,True
34,39,1,35,compromise,B,L,C,decoy,3010.0,0.72,0.65,0.52,13,15,16,1,2,0,False,False,False
35,39,1,36,filler,,M,A,,4030.0000000000005,0.29,0.42,0.72,34,23,13,1,0,2,True,True,True
36,39,1,37,attraction,A,M,B,competitor,5300.0,0.78,0.68,0.76,12,15,11,0,1,2,True,False,False
37,39,1,38,attraction,B,M,B,target,4970.0,0.72,0.62,0.6,13,15,14,0,1,2,True,True,False
38,39,1,39,filler,,L,A,,2580.0,0.16,0.46,0.87,62,21,11,0,1,2,False,True,True
39,39,1,40,compromise,A,R,A,target,6000.0,0.78,0.65,0.82,13,14,11,2,0,1,False,True,True
40,39,1,41,compromise,B,R,C,decoy,2440.0,0.75,0.68,0.55,12,14,16,1,0,2,True,True,False
41,39,1,42,compromise,B,M,C,decoy,4330.0,0.72,0.68,0.58,13,14,17,0,2,1,False,True,False
42,39,1,43,attraction,B,M,B,target,4750.0,0.75,0.62,0.6,12,15,14,0,1,2,True,True,False
43,39,1,44,compromise,B,L,B,target,3050.0,0.72,0.62,0.55,13,14,17,2,0,1,False,False,True
44,39,1,45,compromise,A,L,C,decoy,3280.0,0.78,0.68,0.88,13,15,10,2,1,0,True,False,False
45,39,1,46,compromise,A,M,A,target,3540.0,0.78,0.62,0.85,13,14,10,1,0,2,True,False,False
46,39,1,47,attraction,B,R,B,target,3430.0,0.78,0.68,0.66,12,14,13,1,2,0,True,True,False
47,39,1,48,attraction,B,L,A,competitor,4980.0,0.78,0.65,0.63,13,15,14,0,1,2,False,True,False
48,39,1,49,compromise,B,R,C,decoy,5770.0,0.78,0.62,0.55,13,14,17,0,1,2,False,True,True
49,39,1,50,attraction,A,R,A,target,1950.0,0.72,0.65,0.7,12,14,11,2,1,0,False,False,False
50,39,1,51,compromise,B,M,A,competitor,2510.0,0.72,0.68,0.55,12,14,17,1,0,2,False,False,True
51,39,1,52,attraction,A,L,B,competitor,2009.9999999999998,0.78,0.62,0.76,12,15,11,1,0,2,True,False,False
52,39,1,53,filler,,L,A,,3120.0,0.24,0.37,0.76,41,27,13,0,1,2,False,False,False
53,39,1,54,attraction,B,L,B,target,5000.0,0.75,0.68,0.66,12,14,13,1,0,2,False,True,False
54,39,1,55,compromise,A,L,A,target,3690.0,0.78,0.62,0.85,12,15,10,0,1,2,False,False,False
55,39,1,56,filler,,M,A,,6740.0,0.32,0.48,0.85,31,20,11,1,2,0,True,False,False
56,39,1,57,attraction,A,M,B,competitor,2580.0,0.75,0.65,0.73,13,15,12,0,1,2,True,False,True
57,39,1,58,attraction,A,R,B,competitor,1610.0,0.72,0.65,0.7,12,15,11,0,2,1,True,True,True
58,39,1,59,compromise,B,R,C,decoy,3100.0,0.75,0.65,0.55,13,14,16,1,0,2,False,True,False
59,39,1,60,attraction,B,M,C,decoy,3930.0,0.78,0.62,0.6,13,15,14,2,0,1,False,True,True
60,39,1,61,attraction,A,R,A,target,4500.0,0.75,0.65,0.73,12,15,11,2,1,0,True,False,False
61,39,1,62,attraction,A,L,B,competitor,1710.0,0.75,0.65,0.73,13,14,12,2,0,1,True,True,True
62,39,1,63,compromise,A,M,B,competitor,1970.0,0.75,0.68,0.88,12,15,11,2,1,0,False,False,False
63,39,1,64,attraction,B,M,B,target,2140.0,0.78,0.62,0.6,12,15,14,0,1,2,False,False,False
64,39,1,65,attraction,B,L,C,decoy,540.0,0.78,0.62,0.6,12,14,13,1,2,0,True,False,True
65,39,1,66,attraction,A,M,A,target,5560.0,0.72,0.65,0.7,12,15,11,1,0,2,False,True,True
66,39,1,67,filler,,M,A,,5750.0,0.28,0.67,0.78,35,14,12,1,0,2,True,True,True
67,39,1,68,attraction,B,L,A,competitor,4750.0,0.72,0.68,0.66,13,14,13,0,2,1,False,False,True
68,39,1,69,attraction,A,L,A,target,3700.0,0.72,0.68,0.7,12,14,11,0,1,2,True,True,True
69,39,1,70,attraction,B,L,B,target,2630.0,0.78,0.65,0.63,12,15,14,2,0,1,True,True,True
70,39,1,71,attraction,A,R,A,target,6190.0,0.78,0.62,0.76,13,14,12,2,1,0,False,False,True
71,39,1,72,compromise,B,M,C,decoy,3460.0,0.72,0.62,0.55,13,14,17,2,0,1,False,False,False
72,39,1,73,compromise,B,M,C,decoy,3960.0,0.75,0.62,0.58,12,15,16,0,2,1,True,False,True
73,39,1,74,filler,,R,A,,3280.0,0.19,0.56,0.8,52,17,12,2,0,1,False,True,True
74,39,1,75,compromise,B,R,C,decoy,3820.0,0.72,0.65,0.55,12,15,17,1,0,2,True,True,False
75,39,2,76,attraction,B,M,B,target,4059.9999999999995,0.72,0.62,0.6,12,14,13,2,1,0,False,True,True
76,39,2,77,attraction,A,R,B,competitor,3320.0,0.78,0.68,0.76,12,15,11,1,2,0,True,False,True
77,39,2,78,attraction,A,L,B,competitor,4620.0,0.75,0.65,0.73,11,15,10,2,0,1,True,False,True
78,39,2,79,filler,,L,A,,3220.0,0.27,0.61,0.89,37,16,11,0,1,2,True,False,True
79,39,2,80,compromise,A,R,B,competitor,2820.0,0.78,0.62,0.85,12,14,7,0,2,1,True,True,True
80,39,2,81,compromise,B,R,C,decoy,3040.0,0.75,0.62,0.58,12,14,21,1,0,2,True,False,True
81,39,2,82,attraction,B,R,C,decoy,4150.0,0.72,0.65,0.63,12,14,13,1,0,2,False,True,False
82,39,2,83,attraction,B,M,B,target,2840.0,0.75,0.62,0.6,11,15,14,2,1,0,False,False,False
83,39,2,84,compromise,A,M,A,target,5700.0,0.75,0.68,0.88,11,15,8,1,2,0,True,True,True
84,39,2,85,compromise,B,L,C,decoy,3620.0,0.72,0.65,0.58,11,15,20,2,1,0,False,False,False
85,39,2,86,attraction,B,M,A,competitor,4630.0,0.78,0.68,0.66,11,14,13,1,0,2,False,False,True
86,39,2,87,compromise,B,L,C,decoy,3090.0,0.72,0.65,0.55,11,15,21,2,1,0,False,True,False
87,39,2,88,compromise,B,M,C,decoy,3240.0,0.72,0.68,0.58,11,15,21,2,0,1,False,True,True
88,39,2,89,attraction,B,L,B,target,3390.0,0.72,0.62,0.6,12,15,14,2,0,1,False,False,False
89,39,2,90,attraction,B,M,A,competitor,7300.0,0.78,0.62,0.6,11,14,13,1,0,2,True,True,False
90,39,2,91,attraction,B,R,A,competitor,2940.0,0.75,0.68,0.66,11,14,13,2,0,1,False,True,True
91,39,2,92,attraction,B,R,B,target,3170.0,0.78,0.62,0.6,11,15,14,0,2,1,False,False,False
92,39,2,93,attraction,B,M,B,target,4780.0,0.78,0.65,0.63,12,15,14,2,1,0,True,False,False
93,39,2,94,compromise,A,R,B,competitor,3120.0,0.78,0.68,0.88,11,15,8,1,2,0,True,True,False
94,39,2,95,attraction,B,R,B,target,6530.0,0.72,0.62,0.6,11,15,14,0,2,1,False,False,True
95,39,2,96,filler,,R,A,,4920.0,0.32,0.6,0.78,31,16,12,2,1,0,False,True,False
96,39,2,97,attraction,A,L,B,competitor,4820.0,0.72,0.65,0.7,11,15,10,2,0,1,True,False,True
97,39,2,98,filler,,M,A,,3250.0,0.28,0.67,0.78,35,14,12,1,2,0,False,True,True
98,39,2,99,compromise,A,M,B,competitor,9280.0,0.72,0.68,0.82,12,15,7,2,1,0,False,True,False
99,39,2,100,compromise,A,M,B,competitor,2740.0,0.78,0.65,0.82,12,14,7,2,1,0,True,True,True
100,39,2,101,filler,,R,A,,4490.0,0.24,0.37,0.76,41,27,13,2,0,1,False,False,True
101,39,2,102,filler,,M,A,,6230.0,0.27,0.47,0.86,37,21,11,1,2,0,False,False,True
102,39,2,103,compromise,A,M,B,competitor,6990.0,0.75,0.65,0.82,12,15,7,0,1,2,False,True,True
103,39,2,104,compromise,B,L,C,decoy,4550.0,0.72,0.62,0.55,12,14,21,1,2,0,False,True,False
104,39,2,105,filler,,L,A,,1730.0,0.19,0.56,0.8,52,17,12,0,2,1,False,False,False
105,39,2,106,attraction,A,L,B,competitor,4140.0,0.78,0.62,0.76,12,14,11,2,0,1,False,True,False
106,39,2,107,attraction,A,M,B,competitor,2440.0,0.78,0.62,0.76,11,15,10,0,1,2,False,False,False
107,39,2,108,compromise,B,R,C,decoy,1630.0,0.72,0.68,0.58,12,14,21,1,0,2,True,False,False
108,39,2,109,compromise,A,M,C,decoy,5560.0,0.78,0.68,0.82,12,15,8,0,2,1,True,True,True
109,39,2,110,attraction,A,L,A,target,3110.0,0.75,0.65,0.73,12,15,11,0,1,2,False,True,False
110,39,2,111,filler,,R,A,,2370.0,0.29,0.42,0.72,34,23,13,2,1,0,False,False,True
111,39,2,112,filler,,L,A,,2680.0,0.31,0.38,0.85,32,26,11,0,1,2,True,False,True
112,39,2,113,compromise,A,R,B,competitor,4380.0,0.78,0.68,0.88,12,15,7,0,2,1,False,True,True
113,39,2,114,compromise,A,R,B,competitor,3740.0,0.75,0.62,0.88,11,15,8,0,2,1,False,True,True
114,39,2,115,attraction,A,R,A,target,2950.0,0.75,0.65,0.73,12,15,11,2,0,1,True,True,True
115,39,2,116,compromise,B,M,C,decoy,2330.0,0.72,0.62,0.55,12,14,21,0,2,1,True,True,True
116,39,2,117,attraction,B,L,B,target,4700.0,0.78,0.62,0.6,12,15,14,1,0,2,True,False,False
117,39,2,118,attraction,A,M,B,competitor,3260.0,0.75,0.65,0.73,12,14,11,0,1,2,False,False,False
118,39,2,119,compromise,B,M,C,decoy,4730.0,0.72,0.65,0.52,12,15,20,2,0,1,False,False,False
119,39,2,120,compromise,B,R,C,decoy,2160.0,0.78,0.65,0.52,12,14,20,0,1,2,True,False,False
120,39,2,121,attraction,A,L,B,competitor,2270.0,0.72,0.65,0.7,11,14,10,1,0,2,False,True,True
121,39,2,122,compromise,A,M,B,competitor,1910.0,0.78,0.65,0.82,12,14,8,0,1,2,True,False,False
122,39,2,123,attraction,A,R,B,competitor,1410.0,0.72,0.62,0.7,12,15,11,1,2,0,True,True,False
123,39,2,124,compromise,B,L,C,decoy,1380.0,0.75,0.65,0.55,12,14,20,2,1,0,True,True,False
124,39,2,125,attraction,B,R,C,decoy,1930.0,0.78,0.65,0.63,11,15,14,1,0,2,True,False,False
125,39,2,126,compromise,A,L,A,target,2180.0,0.72,0.68,0.82,12,15,7,0,2,1,False,False,True
126,39,2,127,filler,,M,A,,1840.0,0.19,0.59,0.81,52,16,12,1,0,2,True,True,False
127,39,2,128,compromise,A,R,B,competitor,2400.0,0.78,0.68,0.85,11,15,7,0,2,1,False,False,False
128,39,2,129,compromise,B,R,C,decoy,1590.0,0.75,0.68,0.55,11,14,20,0,1,2,True,True,False
129,39,2,130,attraction,A,R,B,competitor,1400.0,0.78,0.68,0.76,11,15,10,1,2,0,True,True,True
130,39,2,131,attraction,B,R,C,decoy,2050.0,0.78,0.65,0.63,12,15,14,1,0,2,False,True,True
131,39,2,132,compromise,A,M,B,competitor,1990.0,0.72,0.65,0.82,12,15,7,2,1,0,False,False,True
132,39,2,133,compromise,B,R,C,decoy,2230.0,0.72,0.62,0.58,11,14,21,0,1,2,True,True,True
133,39,2,134,attraction,B,R,C,decoy,2009.9999999999998,0.72,0.62,0.6,12,15,14,0,1,2,False,False,True
134,39,2,135,attraction,A,M,B,competitor,2500.0,0.72,0.65,0.7,11,15,10,2,1,0,False,False,False
135,39,2,136,compromise,B,L,C,decoy,1910.0,0.78,0.62,0.55,12,14,21,1,2,0,True,False,False
136,39,2,137,attraction,B,M,C,decoy,2180.0,0.72,0.68,0.66,12,14,13,2,0,1,True,True,True
137,39,2,138,filler,,R,A,,2480.0,0.16,0.46,0.87,62,21,11,2,1,0,False,True,True
138,39,2,139,attraction,B,R,C,decoy,2400.0,0.75,0.65,0.63,11,14,13,0,1,2,True,False,False
139,39,2,140,compromise,B,R,C,decoy,1580.0,0.72,0.68,0.55,11,14,21,0,1,2,False,False,False
140,39,2,141,attraction,A,M,B,competitor,3010.0,0.72,0.65,0.7,12,15,11,0,1,2,False,True,False
141,39,2,142,compromise,A,L,B,competitor,1960.0,0.78,0.62,0.85,11,15,7,2,0,1,False,False,False
142,39,2,143,attraction,A,R,B,competitor,2110.0,0.72,0.68,0.7,11,14,10,1,2,0,True,False,True
143,39,2,144,compromise,A,M,B,competitor,2770.0,0.75,0.65,0.85,12,15,8,2,1,0,False,True,False
144,39,2,145,compromise,B,L,C,decoy,1560.0,0.75,0.62,0.58,11,15,20,2,1,0,False,True,True
145,39,2,146,compromise,A,L,B,competitor,2710.0,0.75,0.62,0.88,12,15,7,2,0,1,False,False,True
146,39,2,147,attraction,A,L,B,competitor,1600.0,0.75,0.65,0.73,12,14,11,1,0,2,False,False,True
147,39,2,148,filler,,R,A,,1850.0,0.32,0.48,0.85,31,20,11,2,1,0,False,True,True
148,39,2,149,attraction,A,R,B,competitor,1890.0,0.75,0.68,0.73,11,14,10,0,2,1,True,False,True
149,39,2,150,compromise,B,L,C,decoy,2850.0,0.72,0.68,0.52,12,15,21,2,1,0,False,True,True
150,39,3,151,attraction,A,M,B,competitor,2870.0,0.78,0.68,0.76,13,15,12,2,1,0,True,True,True
151,39,3,152,compromise,A,R,B,competitor,1710.0,0.78,0.68,0.82,13,15,11,1,2,0,True,True,True
152,39,3,153,compromise,B,R,C,decoy,3040.0,0.72,0.68,0.55,12,14,17,1,0,2,True,True,True
153,39,3,154,compromise,A,R,B,competitor,3640.0,0.78,0.68,0.88,12,15,11,1,2,0,True,True,True
